2023-10-10 12:35:49,529 INFO    StreamThr :29507 [internal.py:wandb_internal():86] W&B internal server running at pid: 29507, started at: 2023-10-10 12:35:49.528482
2023-10-10 12:35:49,530 DEBUG   HandlerThread:29507 [handler.py:handle_request():144] handle_request: status
2023-10-10 12:35:49,550 INFO    WriterThread:29507 [datastore.py:open_for_write():85] open: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123549-zbozhg2m/run-zbozhg2m.wandb
2023-10-10 12:35:49,550 DEBUG   SenderThread:29507 [sender.py:send():380] send: header
2023-10-10 12:35:49,582 DEBUG   SenderThread:29507 [sender.py:send():380] send: run
2023-10-10 12:35:50,388 INFO    SenderThread:29507 [dir_watcher.py:__init__():211] watching files in: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123549-zbozhg2m/files
2023-10-10 12:35:50,388 INFO    SenderThread:29507 [sender.py:_start_run_threads():1122] run started: zbozhg2m with start time 1696921549.530028
2023-10-10 12:35:50,398 DEBUG   HandlerThread:29507 [handler.py:handle_request():144] handle_request: check_version
2023-10-10 12:35:50,398 DEBUG   SenderThread:29507 [sender.py:send_request():407] send_request: check_version
2023-10-10 12:35:50,876 DEBUG   HandlerThread:29507 [handler.py:handle_request():144] handle_request: run_start
2023-10-10 12:35:50,881 DEBUG   HandlerThread:29507 [system_info.py:__init__():32] System info init
2023-10-10 12:35:50,881 DEBUG   HandlerThread:29507 [system_info.py:__init__():47] System info init done
2023-10-10 12:35:50,881 INFO    HandlerThread:29507 [system_monitor.py:start():181] Starting system monitor
2023-10-10 12:35:50,882 INFO    SystemMonitor:29507 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-10 12:35:50,882 INFO    HandlerThread:29507 [system_monitor.py:probe():201] Collecting system info
2023-10-10 12:35:50,882 INFO    SystemMonitor:29507 [interfaces.py:start():190] Started cpu monitoring
2023-10-10 12:35:50,882 DEBUG   HandlerThread:29507 [system_info.py:probe():196] Probing system
2023-10-10 12:35:50,882 INFO    SystemMonitor:29507 [interfaces.py:start():190] Started disk monitoring
2023-10-10 12:35:50,883 INFO    SystemMonitor:29507 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-10 12:35:50,885 INFO    SystemMonitor:29507 [interfaces.py:start():190] Started memory monitoring
2023-10-10 12:35:50,886 INFO    SystemMonitor:29507 [interfaces.py:start():190] Started network monitoring
2023-10-10 12:35:50,889 DEBUG   HandlerThread:29507 [system_info.py:_probe_git():181] Probing git
2023-10-10 12:35:50,915 DEBUG   HandlerThread:29507 [system_info.py:_probe_git():189] Probing git done
2023-10-10 12:35:50,915 DEBUG   HandlerThread:29507 [system_info.py:probe():244] Probing system done
2023-10-10 12:35:50,915 DEBUG   HandlerThread:29507 [system_monitor.py:probe():210] {'os': 'macOS-13.4.1-arm64-arm-64bit', 'python': '3.9.16', 'heartbeatAt': '2023-10-10T07:05:50.882712', 'startedAt': '2023-10-10T07:05:49.519838', 'docker': None, 'cuda': None, 'args': ('--track', '1', '--description', 'wandblogging'), 'state': 'running', 'program': '/Users/stav.42/RL_Library/cartpole/ppo/tparallel.py', 'codePathLocal': 'tparallel.py', 'codePath': 'cartpole/ppo/tparallel.py', 'git': {'remote': 'https://github.com/Stav42/RL_Library.git', 'commit': 'f33a052313963931f49c2ad3221324b3dc2efc94'}, 'email': 'vaditya@iitk.ac.in', 'root': '/Users/stav.42/RL_Library', 'host': 'Adityas-MacBook-Pro.local', 'username': 'stav.42', 'executable': '/Users/stav.42/miniconda3/envs/pytorch_RL/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 126.20115280151367}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2023-10-10 12:35:50,916 INFO    HandlerThread:29507 [system_monitor.py:probe():211] Finished collecting system info
2023-10-10 12:35:50,916 INFO    HandlerThread:29507 [system_monitor.py:probe():214] Publishing system info
2023-10-10 12:35:50,916 DEBUG   HandlerThread:29507 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-10 12:35:50,916 DEBUG   HandlerThread:29507 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-10 12:35:50,916 DEBUG   HandlerThread:29507 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-10 12:35:51,393 INFO    Thread-12 :29507 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123549-zbozhg2m/files/requirements.txt
2023-10-10 12:35:51,393 INFO    Thread-12 :29507 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123549-zbozhg2m/files/conda-environment.yaml
2023-10-10 12:35:52,824 DEBUG   HandlerThread:29507 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-10 12:35:52,824 DEBUG   HandlerThread:29507 [system_info.py:_save_code():90] Saving code
2023-10-10 12:35:52,835 DEBUG   HandlerThread:29507 [system_info.py:_save_code():111] Saving code done
2023-10-10 12:35:52,835 DEBUG   HandlerThread:29507 [system_info.py:_save_patches():128] Saving git patches
2023-10-10 12:35:52,907 DEBUG   HandlerThread:29507 [system_info.py:_save_patches():170] Saving git patches done
2023-10-10 12:35:52,908 INFO    HandlerThread:29507 [system_monitor.py:probe():216] Finished publishing system info
