2023-10-10 12:38:53,282 INFO    StreamThr :29806 [internal.py:wandb_internal():86] W&B internal server running at pid: 29806, started at: 2023-10-10 12:38:53.281748
2023-10-10 12:38:53,283 DEBUG   HandlerThread:29806 [handler.py:handle_request():144] handle_request: status
2023-10-10 12:38:53,291 INFO    WriterThread:29806 [datastore.py:open_for_write():85] open: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123853-6trn7951/run-6trn7951.wandb
2023-10-10 12:38:53,291 DEBUG   SenderThread:29806 [sender.py:send():380] send: header
2023-10-10 12:38:53,318 DEBUG   SenderThread:29806 [sender.py:send():380] send: run
2023-10-10 12:38:54,288 INFO    SenderThread:29806 [dir_watcher.py:__init__():211] watching files in: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_123853-6trn7951/files
2023-10-10 12:38:54,288 INFO    SenderThread:29806 [sender.py:_start_run_threads():1122] run started: 6trn7951 with start time 1696921733.283264
2023-10-10 12:38:54,298 DEBUG   HandlerThread:29806 [handler.py:handle_request():144] handle_request: check_version
2023-10-10 12:38:54,298 DEBUG   SenderThread:29806 [sender.py:send_request():407] send_request: check_version
2023-10-10 12:38:54,608 DEBUG   HandlerThread:29806 [handler.py:handle_request():144] handle_request: run_start
2023-10-10 12:38:54,613 DEBUG   HandlerThread:29806 [system_info.py:__init__():32] System info init
2023-10-10 12:38:54,614 DEBUG   HandlerThread:29806 [system_info.py:__init__():47] System info init done
2023-10-10 12:38:54,614 INFO    HandlerThread:29806 [system_monitor.py:start():181] Starting system monitor
2023-10-10 12:38:54,614 INFO    SystemMonitor:29806 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-10 12:38:54,614 INFO    HandlerThread:29806 [system_monitor.py:probe():201] Collecting system info
2023-10-10 12:38:54,614 DEBUG   HandlerThread:29806 [system_info.py:probe():196] Probing system
2023-10-10 12:38:54,614 INFO    SystemMonitor:29806 [interfaces.py:start():190] Started cpu monitoring
2023-10-10 12:38:54,614 INFO    SystemMonitor:29806 [interfaces.py:start():190] Started disk monitoring
2023-10-10 12:38:54,616 INFO    SystemMonitor:29806 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-10 12:38:54,617 INFO    SystemMonitor:29806 [interfaces.py:start():190] Started memory monitoring
2023-10-10 12:38:54,618 INFO    SystemMonitor:29806 [interfaces.py:start():190] Started network monitoring
2023-10-10 12:38:54,622 DEBUG   HandlerThread:29806 [system_info.py:_probe_git():181] Probing git
