2023-10-10 12:56:13,375 INFO    StreamThr :30879 [internal.py:wandb_internal():86] W&B internal server running at pid: 30879, started at: 2023-10-10 12:56:13.372948
2023-10-10 12:56:13,379 DEBUG   HandlerThread:30879 [handler.py:handle_request():144] handle_request: status
2023-10-10 12:56:13,385 INFO    WriterThread:30879 [datastore.py:open_for_write():85] open: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_125613-v482y7x0/run-v482y7x0.wandb
2023-10-10 12:56:13,386 DEBUG   SenderThread:30879 [sender.py:send():380] send: header
2023-10-10 12:56:13,442 DEBUG   SenderThread:30879 [sender.py:send():380] send: run
2023-10-10 12:56:14,232 INFO    SenderThread:30879 [dir_watcher.py:__init__():211] watching files in: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_125613-v482y7x0/files
2023-10-10 12:56:14,232 INFO    SenderThread:30879 [sender.py:_start_run_threads():1122] run started: v482y7x0 with start time 1696922773.37462
2023-10-10 12:56:14,251 DEBUG   HandlerThread:30879 [handler.py:handle_request():144] handle_request: check_version
2023-10-10 12:56:14,251 DEBUG   SenderThread:30879 [sender.py:send_request():407] send_request: check_version
2023-10-10 12:56:14,683 DEBUG   HandlerThread:30879 [handler.py:handle_request():144] handle_request: run_start
2023-10-10 12:56:14,692 DEBUG   HandlerThread:30879 [system_info.py:__init__():32] System info init
2023-10-10 12:56:14,692 DEBUG   HandlerThread:30879 [system_info.py:__init__():47] System info init done
2023-10-10 12:56:14,692 INFO    HandlerThread:30879 [system_monitor.py:start():181] Starting system monitor
2023-10-10 12:56:14,692 INFO    SystemMonitor:30879 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-10 12:56:14,692 INFO    HandlerThread:30879 [system_monitor.py:probe():201] Collecting system info
2023-10-10 12:56:14,693 INFO    SystemMonitor:30879 [interfaces.py:start():190] Started cpu monitoring
2023-10-10 12:56:14,693 DEBUG   HandlerThread:30879 [system_info.py:probe():196] Probing system
2023-10-10 12:56:14,693 INFO    SystemMonitor:30879 [interfaces.py:start():190] Started disk monitoring
2023-10-10 12:56:14,694 INFO    SystemMonitor:30879 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-10 12:56:14,695 INFO    SystemMonitor:30879 [interfaces.py:start():190] Started memory monitoring
2023-10-10 12:56:14,696 INFO    SystemMonitor:30879 [interfaces.py:start():190] Started network monitoring
