2023-10-10 13:40:55,181 INFO    StreamThr :33057 [internal.py:wandb_internal():86] W&B internal server running at pid: 33057, started at: 2023-10-10 13:40:55.180302
2023-10-10 13:40:55,182 DEBUG   HandlerThread:33057 [handler.py:handle_request():144] handle_request: status
2023-10-10 13:40:55,187 INFO    WriterThread:33057 [datastore.py:open_for_write():85] open: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/run-zysw5c3p.wandb
2023-10-10 13:40:55,188 DEBUG   SenderThread:33057 [sender.py:send():380] send: header
2023-10-10 13:40:55,227 DEBUG   SenderThread:33057 [sender.py:send():380] send: run
2023-10-10 13:40:56,176 INFO    SenderThread:33057 [dir_watcher.py:__init__():211] watching files in: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files
2023-10-10 13:40:56,176 INFO    SenderThread:33057 [sender.py:_start_run_threads():1122] run started: zysw5c3p with start time 1696925455.180734
2023-10-10 13:40:56,185 DEBUG   HandlerThread:33057 [handler.py:handle_request():144] handle_request: check_version
2023-10-10 13:40:56,185 DEBUG   SenderThread:33057 [sender.py:send_request():407] send_request: check_version
2023-10-10 13:40:56,512 DEBUG   HandlerThread:33057 [handler.py:handle_request():144] handle_request: run_start
2023-10-10 13:40:56,518 DEBUG   HandlerThread:33057 [system_info.py:__init__():32] System info init
2023-10-10 13:40:56,519 DEBUG   HandlerThread:33057 [system_info.py:__init__():47] System info init done
2023-10-10 13:40:56,519 INFO    HandlerThread:33057 [system_monitor.py:start():181] Starting system monitor
2023-10-10 13:40:56,519 INFO    SystemMonitor:33057 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-10 13:40:56,519 INFO    HandlerThread:33057 [system_monitor.py:probe():201] Collecting system info
2023-10-10 13:40:56,519 INFO    SystemMonitor:33057 [interfaces.py:start():190] Started cpu monitoring
2023-10-10 13:40:56,519 DEBUG   HandlerThread:33057 [system_info.py:probe():196] Probing system
2023-10-10 13:40:56,519 INFO    SystemMonitor:33057 [interfaces.py:start():190] Started disk monitoring
2023-10-10 13:40:56,520 INFO    SystemMonitor:33057 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-10 13:40:56,522 INFO    SystemMonitor:33057 [interfaces.py:start():190] Started memory monitoring
2023-10-10 13:40:56,523 INFO    SystemMonitor:33057 [interfaces.py:start():190] Started network monitoring
2023-10-10 13:40:56,527 DEBUG   HandlerThread:33057 [system_info.py:_probe_git():181] Probing git
2023-10-10 13:40:56,554 DEBUG   HandlerThread:33057 [system_info.py:_probe_git():189] Probing git done
2023-10-10 13:40:56,554 DEBUG   HandlerThread:33057 [system_info.py:probe():244] Probing system done
2023-10-10 13:40:56,554 DEBUG   HandlerThread:33057 [system_monitor.py:probe():210] {'os': 'macOS-13.4.1-arm64-arm-64bit', 'python': '3.9.16', 'heartbeatAt': '2023-10-10T08:10:56.519863', 'startedAt': '2023-10-10T08:10:55.171960', 'docker': None, 'cuda': None, 'args': ('--track', '1', '--description', 'wandblogging'), 'state': 'running', 'program': '/Users/stav.42/RL_Library/cartpole/ppo/tparallel.py', 'codePathLocal': 'tparallel.py', 'codePath': 'cartpole/ppo/tparallel.py', 'git': {'remote': 'https://github.com/Stav42/RL_Library.git', 'commit': 'e886a764025f1ba101d6dfbbcd599c11e75818c3'}, 'email': 'vaditya@iitk.ac.in', 'root': '/Users/stav.42/RL_Library', 'host': 'Adityas-MacBook-Pro.local', 'username': 'stav.42', 'executable': '/Users/stav.42/miniconda3/envs/pytorch_RL/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 126.27300643920898}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2023-10-10 13:40:56,555 INFO    HandlerThread:33057 [system_monitor.py:probe():211] Finished collecting system info
2023-10-10 13:40:56,555 INFO    HandlerThread:33057 [system_monitor.py:probe():214] Publishing system info
2023-10-10 13:40:56,555 DEBUG   HandlerThread:33057 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-10 13:40:56,555 DEBUG   HandlerThread:33057 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-10 13:40:56,555 DEBUG   HandlerThread:33057 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-10 13:40:57,181 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/conda-environment.yaml
2023-10-10 13:40:57,181 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/requirements.txt
2023-10-10 13:40:58,382 DEBUG   HandlerThread:33057 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-10 13:40:58,382 DEBUG   HandlerThread:33057 [system_info.py:_save_code():90] Saving code
2023-10-10 13:40:58,393 DEBUG   HandlerThread:33057 [system_info.py:_save_code():111] Saving code done
2023-10-10 13:40:58,393 DEBUG   HandlerThread:33057 [system_info.py:_save_patches():128] Saving git patches
2023-10-10 13:40:58,462 DEBUG   HandlerThread:33057 [system_info.py:_save_patches():170] Saving git patches done
2023-10-10 13:40:58,463 INFO    HandlerThread:33057 [system_monitor.py:probe():216] Finished publishing system info
2023-10-10 13:40:58,466 DEBUG   SenderThread:33057 [sender.py:send():380] send: files
2023-10-10 13:40:58,466 INFO    SenderThread:33057 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-10 13:40:58,466 INFO    SenderThread:33057 [sender.py:_save_file():1378] saving file code/cartpole/ppo/tparallel.py with policy now
2023-10-10 13:40:58,466 INFO    SenderThread:33057 [sender.py:_save_file():1378] saving file diff.patch with policy now
2023-10-10 13:40:58,471 DEBUG   HandlerThread:33057 [handler.py:handle_request():144] handle_request: stop_status
2023-10-10 13:40:58,471 DEBUG   SenderThread:33057 [sender.py:send_request():407] send_request: stop_status
2023-10-10 13:40:58,472 DEBUG   HandlerThread:33057 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-10 13:40:58,473 INFO    HandlerThread:33057 [handler.py:handle_tbrecord():742] handling tbrecord: tbrecord {
  log_dir: "runs/InvertedPendulum-v4__wandblogging__10-Oct-2023__1696925458"
  save: true
}
control {
  relay_id: "9c73ee2dbe5c4803bc8e8fb32df56fa8"
}
_info {
  stream_id: "zysw5c3p"
}

2023-10-10 13:40:58,473 DEBUG   HandlerThread:33057 [config_util.py:dict_from_config_file():104] no default config file found in config-defaults.yaml
2023-10-10 13:40:58,934 DEBUG   SenderThread:33057 [sender.py:send():380] send: telemetry
2023-10-10 13:40:58,934 DEBUG   SenderThread:33057 [sender.py:send():380] send: tbrecord
2023-10-10 13:40:58,934 DEBUG   SenderThread:33057 [sender.py:send():380] send: files
2023-10-10 13:40:58,934 INFO    SenderThread:33057 [sender.py:_save_file():1378] saving file events.out.tfevents.1696925458.Adityas-MacBook-Pro.local.33007.0 with policy live
2023-10-10 13:40:59,156 DEBUG   SenderThread:33057 [sender.py:send():380] send: config
2023-10-10 13:40:59,191 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/conda-environment.yaml
2023-10-10 13:40:59,191 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/output.log
2023-10-10 13:40:59,191 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/code/cartpole/ppo/tparallel.py
2023-10-10 13:40:59,191 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/events.out.tfevents.1696925458.Adityas-MacBook-Pro.local.33007.0
2023-10-10 13:40:59,192 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/diff.patch
2023-10-10 13:40:59,194 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/wandb-metadata.json
2023-10-10 13:40:59,194 INFO    Thread-12 :33057 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_134055-zysw5c3p/files/code/cartpole/ppo
