2023-10-10 13:18:43,770 INFO    StreamThr :31658 [internal.py:wandb_internal():86] W&B internal server running at pid: 31658, started at: 2023-10-10 13:18:43.769399
2023-10-10 13:18:43,771 DEBUG   HandlerThread:31658 [handler.py:handle_request():144] handle_request: status
2023-10-10 13:18:43,786 INFO    WriterThread:31658 [datastore.py:open_for_write():85] open: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_131843-9iaeb0um/run-9iaeb0um.wandb
2023-10-10 13:18:43,787 DEBUG   SenderThread:31658 [sender.py:send():380] send: header
2023-10-10 13:18:43,821 DEBUG   SenderThread:31658 [sender.py:send():380] send: run
2023-10-10 13:18:44,682 INFO    SenderThread:31658 [dir_watcher.py:__init__():211] watching files in: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_131843-9iaeb0um/files
2023-10-10 13:18:44,683 INFO    SenderThread:31658 [sender.py:_start_run_threads():1122] run started: 9iaeb0um with start time 1696924123.770637
2023-10-10 13:18:44,693 DEBUG   HandlerThread:31658 [handler.py:handle_request():144] handle_request: check_version
2023-10-10 13:18:44,693 DEBUG   SenderThread:31658 [sender.py:send_request():407] send_request: check_version
2023-10-10 13:18:45,175 DEBUG   HandlerThread:31658 [handler.py:handle_request():144] handle_request: run_start
2023-10-10 13:18:45,181 DEBUG   HandlerThread:31658 [system_info.py:__init__():32] System info init
2023-10-10 13:18:45,181 DEBUG   HandlerThread:31658 [system_info.py:__init__():47] System info init done
2023-10-10 13:18:45,181 INFO    HandlerThread:31658 [system_monitor.py:start():181] Starting system monitor
2023-10-10 13:18:45,181 INFO    SystemMonitor:31658 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-10 13:18:45,181 INFO    HandlerThread:31658 [system_monitor.py:probe():201] Collecting system info
2023-10-10 13:18:45,182 INFO    SystemMonitor:31658 [interfaces.py:start():190] Started cpu monitoring
2023-10-10 13:18:45,182 DEBUG   HandlerThread:31658 [system_info.py:probe():196] Probing system
2023-10-10 13:18:45,183 INFO    SystemMonitor:31658 [interfaces.py:start():190] Started disk monitoring
